tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,properties,initial_property_pass,incremental_property_pass,initial_errors,incremental_errors,detail
VeriDNS,files-100-500,webself.net,files-100-500/webself.net,NS_UPDATE,ok,332,webself.net..txt,667,175.2281699999999,0.256323,0.282002,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,lame_delegation,
VeriDNS,files-100-500,webself.net,files-100-500/webself.net,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
VeriDNS,files-100-500,website-start.de,files-100-500/website-start.de,A_ADD,ok,341,s278642480.website-start.de..txt,1885,194.92099699999994,0.247785,0.205153,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,website-start.de,files-100-500/website-start.de,A_UPDATE,ok,341,s278642480.website-start.de..txt,1885,194.92099699999994,0.285941,0.192181,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,website-start.de,files-100-500/website-start.de,NS_UPDATE,ok,341,s278642480.website-start.de..txt,1885,194.92099699999994,0.253717,0.203696,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,lame_delegation,
VeriDNS,files-100-500,website-start.de,files-100-500/website-start.de,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
VeriDNS,files-100-500,webwealth.us,files-100-500/webwealth.us,A_ADD,ok,159,123freedom.webwealth.us..txt,291,59.028225999999975,0.203833,0.180459,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,webwealth.us,files-100-500/webwealth.us,A_UPDATE,ok,159,123freedom.webwealth.us..txt,291,59.028225999999975,0.177905,0.15629,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,webwealth.us,files-100-500/webwealth.us,NS_UPDATE,ok,159,webwealth.us..txt,291,59.028225999999975,0.235582,0.206176,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,lame_delegation,
VeriDNS,files-100-500,webwealth.us,files-100-500/webwealth.us,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
VeriDNS,files-100-500,wednet.edu,files-100-500/wednet.edu,A_ADD,ok,151,aasd.wednet.edu..txt,2282,151.29399999999998,0.453218,0.335482,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,,
VeriDNS,files-100-500,wednet.edu,files-100-500/wednet.edu,A_UPDATE,ok,151,aasd.wednet.edu..txt,2282,151.29399999999998,0.318936,0.304982,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,,
VeriDNS,files-100-500,wednet.edu,files-100-500/wednet.edu,NS_UPDATE,ok,151,aasd.wednet.edu..txt,2282,151.29399999999998,0.327356,0.314961,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,lame_delegation,
VeriDNS,files-100-500,wednet.edu,files-100-500/wednet.edu,CNAME_UPDATE,ok,151,bham.wednet.edu..txt,2282,151.29399999999998,0.931147,0.827964,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,lame_delegation|rewrite_blackholing,lame_delegation|rewrite_blackholing,
VeriDNS,files-100-500,wendellbennett.com,files-100-500/wendellbennett.com,A_ADD,ok,108,a-direct-consolidation-loan.wendellbennett.com..txt,647,72.17516499999998,0.271041,0.243759,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
